SUTTON,"90,964",72.77%,21.70%,0.48%,0.68%,2.24%,2.13%
FLEMING,"90,677",71.71%,22.76%,0.62%,0.52%,2.21%,2.19%
RHODES,"90,670",74.76%,20.04%,0.48%,0.62%,1.92%,2.17%
SHELTON,"90,517",73.49%,20.64%,0.47%,0.67%,2.50%,2.23%
SCHWARTZ,"90,071",95.93%,0.44%,0.57%,0.21%,0.96%,1.89%
NORRIS,"89,796",79.88%,14.41%,0.52%,0.94%,2.04%,2.20%
JENNINGS,"89,700",70.87%,23.06%,0.70%,0.66%,2.25%,2.45%
WATTS,"89,649",68.62%,25.52%,0.48%,0.77%,2.35%,2.26%
DURAN,"89,401",9.93%,0.54%,1.23%,0.78%,0.41%,87.11%
WALTERS,"89,376",82.92%,11.29%,0.65%,0.82%,1.69%,2.63%
COHEN,"89,091",88.89%,5.97%,0.66%,0.11%,1.08%,3.29%
MCDANIEL,"88,728",76.18%,18.35%,0.43%,0.64%,2.05%,2.35%
MORAN,"88,615",64.14%,2.43%,0.70%,0.79%,1.13%,30.81%
PARKS,"88,586",69.39%,24.91%,0.59%,0.67%,2.38%,2.06%
STEELE,"88,230",78.25%,15.60%,0.53%,1.15%,2.02%,2.43%
VAUGHN,"88,060",71.52%,22.67%,0.44%,0.75%,2.34%,2.27%
BECKER,"87,859",94.89%,0.52%,0.66%,0.34%,1.26%,2.33%
HOLT,"87,531",79.38%,14.85%,0.57%,0.87%,2.24%,2.10%
DELEON,"87,414",6.64%,1.04%,8.31%,0.21%,0.74%,83.06%
BARKER,"87,162",86.48%,7.83%,0.68%,0.65%,1.92%,2.44%
TERRY,"87,000",66.28%,27.34%,0.56%,0.70%,2.44%,2.68%
HALE,"86,618",82.23%,11.41%,0.54%,1.19%,2.21%,2.42%
LEON,"86,363",9.99%,2.95%,1.04%,0.37%,0.44%,85.21%
HAIL,"86,240",73.14%,21.60%,0.37%,0.53%,2.09%,2.27%
BENSON,"86,081",77.85%,16.24%,0.79%,0.77%,1.95%,2.41%
HAYNES,"85,974",61.08%,33.19%,0.42%,0.58%,2.25%,2.47%
HORTON,"85,195",69.99%,24.30%,0.52%,0.69%,2.27%,2.23%
MILES,"84,942",61.33%,32.35%,0.49%,0.78%,2.61%,2.44%
LYONS,"84,516",74.88%,19.17%,0.50%,1.01%,2.10%,2.34%
PHAM,"84,320",0.90%,0.20%,96.33%,0.03%,1.81%,0.72%
GRAVES,"84,179",69.64%,24.19%,0.48%,0.71%,2.38%,2.60%
BUSH,"84,018",71.73%,22.44%,0.57%,0.82%,2.15%,2.29%
THORNTON,"83,967",67.42%,27.08%,0.46%,0.62%,2.34%,2.06%
WOLFE,"83,928",90.77%,3.60%,0.52%,1.37%,1.66%,2.09%
WARNER,"83,781",84.22%,10.24%,0.65%,0.61%,1.87%,2.41%
CABRERA,"83,621",4.47%,0.41%,3.52%,0.12%,0.45%,91.02%
MCKINNEY,"83,616",68.84%,25.18%,0.40%,0.88%,2.37%,2.34%
MANN,"83,510",80.39%,9.90%,3.61%,1.32%,2.12%,2.66%
ZIMMERMAN,"83,265",93.84%,2.32%,0.52%,0.30%,1.18%,1.85%
DAWSON,"83,182",68.30%,25.88%,0.64%,0.57%,2.29%,2.33%
LARA,"83,067",5.67%,0.37%,1.14%,0.30%,0.24%,92.28%
FLETCHER,"83,063",72.86%,20.92%,0.58%,0.74%,2.30%,2.60%
PAGE,"82,992",75.12%,18.93%,0.66%,0.65%,2.02%,2.62%
MCCARTHY,"82,950",92.29%,3.25%,0.68%,0.27%,1.27%,2.24%
LOVE,"82,873",56.49%,37.03%,0.54%,0.51%,2.90%,2.53%
ROBLES,"82,458",5.07%,0.43%,2.05%,0.36%,0.30%,91.78%
CERVANTES,"82,161",3.31%,0.16%,0.91%,0.18%,0.14%,95.31%
SOLIS,"82,146",5.14%,0.40%,1.61%,0.18%,0.24%,92.43%
ERICKSON,"82,085",95.05%,0.37%,0.65%,0.57%,1.44%,1.92%
REEVES,"81,978",77.31%,16.52%,0.57%,0.77%,2.12%,2.71%
CHANG,"81,939",2.37%,0.87%,88.84%,0.03%,4.18%,3.71%
KLEIN,"81,471",95.41%,0.32%,0.60%,0.23%,1.13%,2.30%
SALINAS,"81,156",5.55%,0.25%,0.90%,0.19%,0.23%,92.88%
FUENTES,"81,006",4.56%,0.41%,1.31%,0.19%,0.29%,93.24%
BALDWIN,"80,742",76.87%,17.25%,0.52%,0.93%,1.99%,2.43%
DANIEL,"80,526",62.84%,25.56%,3.16%,0.69%,2.15%,5.59%
SIMON,"80,460",65.09%,22.51%,2.75%,0.67%,1.93%,7.06%
VELASQUEZ,"80,364",4.75%,0.66%,1.71%,0.43%,0.24%,92.22%
HARDY,"80,252",61.47%,32.34%,0.50%,1.20%,2.27%,2.22%
HIGGINS,"79,803",83.91%,10.77%,0.56%,0.56%,1.90%,2.30%
AGUIRRE,"79,517",5.10%,0.25%,1.25%,0.20%,0.25%,92.94%
LIN,"79,508",1.70%,0.18%,95.85%,0.02%,1.77%,0.47%
CUMMINGS,"79,316",72.52%,19.66%,0.72%,2.33%,2.32%,2.45%
CHANDLER,"79,186",74.49%,19.63%,0.60%,0.68%,2.20%,2.40%
SHARP,"78,990",83.57%,10.56%,0.59%,1.02%,1.94%,2.33%
BARBER,"78,848",75.48%,18.38%,0.64%,1.02%,2.08%,2.39%
BOWEN,"78,822",82.08%,11.96%,0.55%,0.68%,2.01%,2.71%
OCHOA,"78,677",4.53%,0.29%,0.54%,0.36%,0.18%,94.09%
DENNIS,"78,482",65.60%,27.84%,0.60%,0.79%,2.29%,2.88%
ROBBINS,"78,381",87.57%,7.24%,0.49%,0.91%,1.72%,2.06%
LIU,"78,370",1.79%,0.17%,95.62%,0.02%,1.86%,0.54%
RAMSEY,"78,350",77.84%,16.51%,0.46%,0.70%,2.02%,2.46%
FRANCIS,"78,327",59.48%,30.30%,2.00%,2.07%,2.37%,3.78%
GRIFFITH,"78,260",83.93%,10.40%,0.55%,0.67%,1.88%,2.56%
PAUL,"78,256",66.99%,20.13%,6.25%,2.05%,1.92%,2.67%
BLAIR,"78,026",79.40%,14.67%,0.55%,0.67%,2.18%,2.53%
OCONNOR,"77,923",92.81%,2.12%,0.75%,0.33%,1.37%,2.61%
CARDENAS,"77,652",4.59%,0.28%,1.02%,0.20%,0.21%,93.70%
PACHECO,"77,642",15.32%,0.57%,1.16%,0.72%,0.81%,81.43%
CROSS,"77,557",75.47%,18.28%,0.57%,0.91%,2.25%,2.52%
CALDERON,"77,085",4.95%,0.56%,1.53%,0.16%,0.25%,92.55%
QUINN,"76,986",86.23%,8.34%,0.69%,0.47%,1.63%,2.64%
MOSS,"76,908",69.73%,24.71%,0.48%,0.68%,2.12%,2.28%
SWANSON,"76,897",90.41%,4.80%,0.70%,0.46%,1.53%,2.10%
CHAN,"76,664",2.75%,0.75%,89.32%,0.05%,2.54%,4.58%
RIVAS,"76,205",4.88%,0.59%,0.41%,0.28%,0.17%,93.67%
KHAN,"76,171",6.89%,3.86%,81.25%,0.54%,5.27%,2.20%
RODGERS,"76,095",70.15%,23.84%,0.46%,0.64%,2.22%,2.69%
SERRANO,"75,996",5.62%,0.70%,2.90%,0.13%,0.31%,90.34%
FITZGERALD,"75,356",86.32%,8.82%,0.67%,0.31%,1.65%,2.22%
ROSALES,"75,185",3.63%,0.30%,2.39%,0.21%,0.26%,93.21%
STEVENSON,"75,169",63.44%,30.19%,0.63%,0.54%,2.50%,2.70%
CHRISTENSEN,"75,143",94.42%,0.36%,0.73%,0.60%,1.51%,2.38%
MANNING,"74,949",73.90%,20.34%,0.56%,0.81%,2.03%,2.36%
GILL,"74,948",65.23%,13.96%,13.43%,0.59%,2.06%,4.74%
CURRY,"74,919",59.18%,34.93%,0.49%,0.47%,2.41%,2.52%
MCLAUGHLIN,"74,816",87.99%,7.08%,0.58%,0.53%,1.44%,2.38%
HARMON,"74,737",77.26%,17.02%,0.53%,0.73%,2.12%,2.34%
MCGEE,"74,542",62.25%,31.53%,0.45%,0.73%,2.72%,2.32%
GROSS,"74,503",84.87%,10.34%,0.52%,0.34%,1.48%,2.45%
DOYLE,"74,458",89.12%,5.66%,0.66%,0.49%,1.68%,2.39%
GARNER,"74,324",71.71%,22.82%,0.48%,0.54%,2.11%,2.34%
NEWTON,"74,092",75.66%,18.42%,0.62%,0.68%,2.05%,2.56%
BURGESS,"73,931",75.35%,18.67%,0.63%,0.95%,2.21%,2.17%
REESE,"73,919",66.05%,28.24%,0.44%,0.58%,2.07%,2.62%
WALTON,"73,854",60.37%,34.20%,0.40%,0.51%,2.39%,2.13%
BLAKE,"73,797",71.21%,22.58%,0.56%,0.84%,2.14%,2.68%
TRUJILLO,"73,664",8.39%,0.21%,0.29%,1.63%,0.35%,89.14%
ADKINS,"73,599",87.20%,8.02%,0.38%,0.84%,1.83%,1.72%
BRADY,"73,145",87.28%,6.89%,0.56%,0.96%,1.65%,2.66%
GOODMAN,"73,136",78.33%,15.83%,0.57%,1.00%,1.84%,2.43%
ROMAN,"72,918",20.79%,1.86%,0.97%,0.20%,0.51%,75.67%
WEBSTER,"72,625",73.50%,19.75%,0.62%,1.38%,2.25%,2.51%
GOODWIN,"72,451",77.04%,17.22%,0.50%,0.86%,2.08%,2.30%
FISCHER,"72,357",94.34%,0.87%,0.61%,0.40%,1.22%,2.56%
HUANG,"72,328",0.90%,0.11%,97.14%,0.02%,1.42%,0.40%
POTTER,"72,175",89.07%,5.13%,0.56%,0.78%,1.96%,2.50%
DELACRUZ,"72,109",3.86%,0.40%,16.77%,0.19%,1.54%,77.24%
MONTOYA,"71,844",8.65%,0.26%,0.87%,1.40%,0.38%,88.44%
TODD,"71,759",80.77%,13.58%,0.51%,0.68%,2.11%,2.34%
WU,"71,721",1.37%,0.18%,96.37%,0.02%,1.59%,0.48%
HINES,"71,717",57.72%,36.73%,0.49%,0.49%,2.31%,2.25%
MULLINS,"71,646",88.75%,6.86%,0.36%,0.52%,1.78%,1.74%
CASTANEDA,"71,368",4.11%,0.22%,1.79%,0.20%,0.25%,93.42%
MALONE,"71,286",67.31%,26.77%,0.56%,0.71%,2.19%,2.46%
CANNON,"71,085",69.78%,24.50%,0.50%,0.54%,2.26%,2.42%
TATE,"71,058",55.59%,38.34%,0.61%,0.84%,2.50%,2.12%
MACK,"71,056",44.76%,49.06%,0.70%,0.53%,2.59%,2.37%
SHERMAN,"70,502",82.74%,11.57%,0.63%,0.98%,1.75%,2.33%
HUBBARD,"70,362",71.05%,23.15%,0.45%,0.90%,2.30%,2.15%
HODGES,"70,223",73.41%,20.90%,0.48%,0.56%,2.08%,2.57%
ZHANG,"70,125",0.99%,0.16%,98.06%,0.02%,0.62%,0.15%
GUERRA,"70,071",11.26%,0.80%,0.58%,0.50%,0.28%,86.59%
WOLF,"70,031",93.67%,1.07%,0.61%,1.05%,1.46%,2.16%
VALENCIA,"70,000",5.32%,0.50%,3.28%,1.21%,0.46%,89.23%
SAUNDERS,"69,943",67.39%,26.12%,0.57%,0.72%,2.57%,2.62%
FRANCO,"69,943",15.82%,0.63%,1.74%,0.32%,0.50%,81.00%
ROWE,"69,879",79.26%,15.06%,0.64%,0.57%,2.00%,2.47%
GALLAGHER,"69,834",94.62%,0.69%,0.64%,0.30%,1.26%,2.50%
FARMER,"69,617",77.16%,17.45%,0.47%,1.05%,1.82%,2.07%
HAMMOND,"69,515",78.23%,16.09%,0.64%,0.69%,2.16%,2.19%
HAMPTON,"69,472",53.70%,40.30%,0.40%,0.72%,2.67%,2.21%
TOWNSEND,"69,360",67.70%,26.42%,0.47%,0.79%,2.25%,2.38%
INGRAM,"69,345",61.45%,32.98%,0.36%,0.54%,2.25%,2.42%
WISE,"68,649",78.63%,15.55%,0.58%,0.71%,2.14%,2.38%
GALLEGOS,"68,373",7.66%,0.19%,0.47%,0.49%,0.29%,90.89%
CLARKE,"68,281",61.02%,32.10%,0.63%,0.38%,2.32%,3.56%
BARTON,"68,233",85.11%,7.96%,0.59%,1.31%,1.91%,3.12%
SCHROEDER,"67,977",95.36%,0.32%,0.59%,0.49%,1.13%,2.11%
MAXWELL,"67,961",73.22%,20.63%,0.61%,0.64%,2.16%,2.74%
WATERS,"67,929",73.39%,20.68%,0.56%,0.85%,2.13%,2.39%
LOGAN,"67,909",64.80%,27.30%,0.71%,1.08%,2.89%,3.21%
CAMACHO,"67,893",6.09%,0.57%,2.90%,0.16%,0.71%,89.56%
STRICKLAND,"67,769",76.23%,17.16%,0.46%,2.15%,2.04%,1.97%
NORMAN,"67,704",68.97%,25.07%,0.63%,0.63%,2.25%,2.44%
PERSON,"67,411",45.58%,34.51%,4.14%,1.12%,1.78%,12.88%
COLON,"67,338",7.58%,1.89%,0.31%,0.14%,0.33%,89.75%
PARSONS,"67,310",91.09%,3.60%,0.60%,0.67%,1.75%,2.27%
FRANK,"67,304",84.54%,7.96%,0.99%,2.23%,1.60%,2.68%
HARRINGTON,"66,959",82.01%,12.38%,0.72%,0.64%,1.84%,2.41%
GLOVER,"66,858",52.58%,41.73%,0.51%,0.48%,2.45%,2.24%
OSBORNE,"66,827",82.28%,12.39%,0.50%,0.65%,1.97%,2.22%
BUCHANAN,"66,648",77.40%,17.00%,0.59%,0.57%,2.01%,2.43%
CASEY,"66,556",86.89%,7.47%,0.66%,0.70%,1.88%,2.41%
FLOYD,"66,454",65.41%,29.21%,0.41%,0.68%,2.30%,2.00%
PATTON,"66,293",73.05%,20.90%,0.49%,0.88%,2.25%,2.44%
IBARRA,"66,063",2.95%,0.15%,1.24%,0.12%,0.23%,95.32%
BALL,"66,059",82.32%,12.00%,0.96%,0.58%,1.78%,2.35%
TYLER,"66,056",61.96%,30.99%,0.54%,1.35%,2.70%,2.46%
SUAREZ,"66,013",6.79%,0.57%,2.11%,0.14%,0.27%,90.12%
BOWERS,"66,003",83.40%,11.53%,0.47%,0.60%,1.73%,2.27%
OROZCO,"65,904",3.40%,0.17%,0.39%,0.15%,0.12%,95.76%
SALAS,"65,468",6.46%,0.38%,2.05%,0.31%,0.58%,90.22%
COBB,"65,125",69.98%,24.79%,0.44%,0.64%,2.13%,2.02%
GIBBS,"65,064",65.85%,28.29%,0.49%,0.69%,2.25%,2.42%
ANDRADE,"65,037",15.43%,3.24%,1.62%,0.26%,1.26%,78.19%
BAUER,"65,004",95.10%,0.39%,0.59%,0.38%,1.17%,2.38%
CONNER,"64,572",78.57%,16.17%,0.47%,0.57%,2.02%,2.20%
MOODY,"64,429",71.27%,22.86%,0.44%,0.76%,1.95%,2.71%
ESCOBAR,"64,403",5.17%,0.41%,1.55%,0.18%,0.26%,92.44%
MCGUIRE,"64,327",88.00%,6.33%,0.65%,0.56%,1.86%,2.61%
LLOYD,"64,202",72.59%,22.11%,0.55%,0.44%,2.03%,2.29%
MUELLER,"64,191",95.66%,0.31%,0.64%,0.24%,1.14%,2.02%
HARTMAN,"64,106",93.86%,1.62%,0.65%,0.45%,1.29%,2.13%
FRENCH,"63,991",85.75%,8.10%,0.66%,1.11%,1.92%,2.45%
KRAMER,"63,936",95.35%,0.34%,0.61%,0.25%,1.24%,2.21%
MCBRIDE,"63,899",74.28%,19.88%,0.44%,0.80%,2.02%,2.57%
POPE,"63,881",70.83%,23.77%,0.47%,0.61%,2.13%,2.19%
LINDSEY,"63,760",67.78%,25.72%,0.79%,0.68%,2.73%,2.31%
VELAZQUEZ,"63,736",3.26%,0.44%,0.12%,0.12%,0.11%,95.95%
NORTON,"63,722",87.84%,6.55%,0.55%,1.19%,1.75%,2.12%
MCCORMICK,"63,649",87.33%,7.59%,0.57%,0.42%,1.61%,2.48%
SPARKS,"63,440",84.22%,10.43%,0.42%,0.74%,1.99%,2.21%
FLYNN,"63,400",91.91%,3.07%,0.66%,0.60%,1.50%,2.26%
YATES,"63,254",80.58%,14.07%,0.49%,0.54%,2.07%,2.25%
HOGAN,"63,085",80.12%,14.44%,0.53%,0.61%,1.84%,2.46%
MARSH,"62,304",82.74%,12.04%,0.54%,0.57%,1.90%,2.22%
MACIAS,"62,227",4.92%,0.17%,0.40%,0.21%,0.16%,94.14%
VILLANUEVA,"61,883",4.25%,0.43%,12.29%,0.26%,1.01%,81.77%
ZAMORA,"61,729",5.38%,0.31%,2.52%,0.26%,0.33%,91.21%
PRATT,"61,671",78.04%,15.69%,0.62%,1.00%,2.02%,2.63%
STOKES,"61,639",58.27%,36.00%,0.36%,0.45%,2.39%,2.52%
OWEN,"61,630",91.78%,2.37%,0.73%,0.87%,1.71%,2.54%
BALLARD,"61,625",75.26%,19.17%,0.42%,0.82%,2.09%,2.23%
LANG,"61,529",81.36%,10.38%,3.31%,0.59%,1.84%,2.52%
BROCK,"61,369",83.03%,11.74%,0.46%,0.76%,1.98%,2.02%
VILLARREAL,"61,355",6.45%,0.23%,0.19%,0.15%,0.13%,92.85%
CHARLES,"61,211",33.69%,52.96%,1.01%,2.07%,2.37%,7.90%
DRAKE,"61,162",79.55%,14.92%,0.52%,0.62%,2.04%,2.34%
BARRERA,"60,998",5.01%,0.27%,1.14%,0.20%,0.21%,93.18%
CAIN,"60,948",77.21%,17.00%,0.75%,0.60%,2.11%,2.33%
PATRICK,"60,845",73.73%,20.35%,0.73%,1.03%,2.01%,2.15%
PINEDA,"60,820",3.29%,0.32%,5.28%,0.12%,0.32%,90.67%
BURNETT,"60,791",69.91%,24.06%,0.41%,0.74%,2.52%,2.36%
MERCADO,"60,761",5.24%,0.58%,6.85%,0.14%,0.63%,86.55%
SANTANA,"60,667",6.13%,1.31%,0.54%,0.11%,0.33%,91.59%
SHEPHERD,"60,479",78.64%,15.94%,0.54%,0.89%,1.95%,2.04%
BAUTISTA,"60,264",3.16%,0.27%,18.23%,0.28%,1.27%,76.80%
ALI,"60,002",17.33%,30.71%,42.91%,0.51%,5.66%,2.87%
SHAFFER,"59,943",93.08%,2.54%,0.55%,0.40%,1.50%,1.92%
LAMB,"59,913",86.10%,8.62%,0.70%,0.54%,1.73%,2.29%
TREVINO,"59,882",7.83%,0.29%,0.20%,0.40%,0.22%,91.06%
MCKENZIE,"59,595",64.64%,28.63%,0.69%,0.74%,2.28%,3.03%
HESS,"59,486",94.63%,0.93%,0.55%,0.53%,1.38%,1.98%
BEIL,"59,463",62.10%,32.08%,0.34%,0.87%,2.29%,2.33%
OLSEN,"59,356",93.69%,0.34%,0.77%,0.76%,1.79%,2.65%
COCHRAN,"59,350",85.29%,9.05%,0.50%,1.24%,1.67%,2.24%
MORTON,"59,213",74.00%,19.74%,0.66%,0.86%,2.29%,2.45%
NASH,"58,714",69.34%,24.62%,0.53%,0.80%,2.43%,2.29%
WILKINS,"58,634",63.09%,30.56%,0.43%,0.89%,2.36%,2.66%
PETERSEN,"58,480",93.42%,1.33%,0.76%,0.44%,1.55%,2.51%
BRIGGS,"58,408",75.92%,18.56%,0.51%,0.67%,2.10%,2.24%
SHAH,"58,287",3.59%,0.94%,91.74%,0.34%,2.70%,0.70%
ROTH,"58,278",94.86%,0.50%,0.90%,0.29%,1.19%,2.27%
NICHOLSON,"58,151",74.25%,19.89%,0.54%,0.62%,2.15%,2.54%
HOLLOWAY,"58,040",58.27%,36.07%,0.40%,0.61%,2.53%,2.12%
LOZANO,"57,779",5.96%,0.29%,1.55%,0.20%,0.26%,91.73%
RANGEL,"57,549",6.01%,0.29%,0.28%,0.22%,0.18%,93.02%
FLOWERS,"57,549",53.12%,40.28%,0.40%,0.63%,2.80%,2.77%
HOOVER,"57,497",92.03%,3.37%,0.59%,0.64%,1.50%,1.87%
SHORT,"57,477",84.12%,10.24%,0.59%,0.86%,2.01%,2.18%
ARIAS,"57,477",5.12%,0.40%,1.06%,0.14%,0.21%,93.07%
MORA,"57,464",7.38%,0.45%,1.07%,0.26%,0.26%,90.59%
VALENZUELA,"57,383",4.95%,0.21%,2.40%,1.67%,0.40%,90.36%
BRYAN,"57,143",81.33%,11.79%,0.64%,0.63%,1.77%,3.83%
MEYERS,"57,127",89.78%,4.64%,0.76%,0.62%,1.82%,2.38%
WEISS,"57,112",95.58%,0.38%,0.65%,0.20%,0.95%,2.24%
UNDERWOOD,"57,064",79.20%,15.03%,0.48%,1.09%,2.03%,2.17%
BASS,"57,044",69.18%,24.53%,0.49%,0.77%,2.31%,2.72%
GREER,"57,043",73.30%,21.33%,0.49%,0.45%,2.07%,2.36%
SUMMERS,"56,953",78.93%,14.80%,0.54%,1.10%,2.29%,2.34%
HOUSTON,"56,900",52.07%,41.49%,0.50%,0.63%,2.81%,2.51%
CARSON,"56,872",72.25%,21.67%,0.61%,0.78%,2.28%,2.41%
MORROW,"56,840",79.85%,14.72%,0.52%,0.72%,2.04%,2.15%
CLAYTON,"56,638",69.14%,25.47%,0.45%,0.53%,2.23%,2.18%
WHITAKER,"56,616",70.71%,24.33%,0.46%,0.45%,2.02%,2.03%
DECKER,"56,576",93.96%,0.90%,0.51%,0.58%,1.61%,2.45%
YODER,"56,410",97.77%,0.19%,0.23%,0.15%,0.73%,0.93%
COLLIER,"56,380",66.97%,27.39%,0.47%,0.60%,2.41%,2.15%
ZUNIGA,"56,347",4.45%,0.48%,0.75%,0.23%,0.16%,93.92%
CAREY,"56,322",80.90%,13.52%,0.60%,0.67%,2.05%,2.25%
WILCOX,"56,286",83.89%,10.42%,0.56%,0.78%,1.87%,2.48%
MELENDEZ,"56,230",4.96%,0.99%,0.48%,0.22%,0.26%,93.08%
POOLE,"56,226",72.56%,22.71%,0.48%,0.42%,1.97%,1.85%
ROBERSON,"56,180",51.34%,42.78%,0.38%,0.52%,2.74%,2.23%
LARSEN,"55,960",94.16%,0.51%,0.75%,0.70%,1.50%,2.37%
CONLEY,"55,917",79.78%,15.39%,0.42%,0.55%,2.02%,1.85%
DAVENPORT,"55,895",71.76%,22.32%,0.49%,0.69%,2.38%,2.36%
COPELAND,"55,850",65.85%,28.28%,0.46%,0.71%,2.39%,2.31%
MASSEY,"55,595",73.18%,20.42%,1.06%,1.07%,1.96%,2.32%
LAM,"55,554",6.84%,0.57%,87.99%,0.05%,1.99%,2.56%
HUFF,"55,484",81.37%,13.41%,0.52%,0.70%,1.88%,2.11%
ROCHA,"55,251",16.45%,0.83%,0.80%,0.34%,0.49%,81.08%
CAMERON,"55,240",75.52%,17.86%,0.66%,0.73%,2.09%,3.14%
JEFFERSON,"55,179",17.45%,74.24%,0.40%,1.90%,3.54%,2.47%
HOOD,"55,174",74.07%,20.16%,0.52%,1.00%,2.07%,2.18%
MONROE,"55,136",62.88%,29.27%,0.50%,1.53%,2.53%,3.28%
ANTHONY,"55,114",59.82%,31.93%,1.53%,0.62%,2.29%,3.82%
PITTMAN,"55,021",63.55%,31.31%,0.36%,0.65%,2.14%,1.99%
HUYNH,"54,996",0.82%,0.09%,96.68%,0.02%,1.72%,0.67%
RANDALL,"54,764",74.65%,19.07%,0.64%,1.16%,2.17%,2.30%
SINGLETON,"54,621",45.91%,48.62%,0.38%,0.41%,2.48%,2.20%
KIRK,"54,394",82.37%,10.56%,1.29%,1.38%,2.06%,2.34%
COMBS,"54,257",86.08%,9.13%,0.45%,0.57%,1.86%,1.91%
MATHIS,"54,217",61.94%,32.65%,0.29%,0.59%,2.20%,2.33%
CHRISTIAN,"54,198",66.41%,24.57%,2.33%,0.59%,2.49%,3.62%
SKINNER,"54,046",79.34%,15.03%,0.48%,0.66%,1.96%,2.53%
BRADFORD,"54,015",64.77%,29.10%,0.51%,0.64%,2.48%,2.50%
RICHARD,"53,893",70.35%,23.46%,0.90%,0.57%,1.97%,2.75%
GALVAN,"53,822",6.06%,0.27%,0.80%,0.38%,0.23%,92.26%
WALL,"53,794",86.10%,8.21%,0.75%,0.81%,1.81%,2.31%
BOONE,"53,792",62.39%,31.01%,0.52%,1.38%,2.36%,2.35%
KIRBY,"53,767",85.90%,9.16%,0.50%,0.73%,1.78%,1.93%
WILKINSON,"53,739",88.16%,6.52%,0.63%,0.61%,1.74%,2.36%
BRIDGES,"53,682",67.71%,27.05%,0.46%,0.52%,2.16%,2.10%
BRUCE,"53,419",77.35%,15.89%,0.74%,1.13%,2.20%,2.70%
ATKINSON,"53,376",79.31%,13.96%,0.55%,0.55%,1.73%,3.90%
VELEZ,"53,265",6.80%,0.92%,0.88%,0.07%,0.30%,91.03%
MEZA,"53,230",3.73%,0.26%,0.18%,0.18%,0.11%,95.53%
ROY,"53,159",75.20%,9.04%,9.69%,1.54%,1.96%,2.57%
VINCENT,"53,095",78.93%,13.95%,1.40%,0.63%,1.97%,3.12%
YORK,"53,059",85.81%,8.04%,0.90%,1.00%,1.97%,2.28%
HODGE,"52,920",68.67%,24.92%,0.43%,0.65%,2.43%,2.90%
VILLA,"52,817",8.08%,0.39%,2.06%,0.31%,0.42%,88.74%
ABBOTT,"52,739",89.50%,4.89%,0.65%,0.66%,1.78%,2.53%
ALLISON,"52,701",80.72%,13.10%,0.57%,1.34%,1.99%,2.28%
TAPIA,"52,651",4.85%,0.29%,0.71%,0.40%,0.22%,93.54%
GATES,"52,569",75.04%,19.13%,0.62%,0.76%,2.06%,2.38%
CHASE,"52,481",81.84%,11.39%,0.72%,1.47%,2.07%,2.50%
SOSA,"52,457",5.10%,0.52%,0.72%,0.18%,0.16%,93.31%
SWEENEY,"52,410",90.60%,4.76%,0.56%,0.39%,1.30%,2.38%
FARRELL,"52,321",89.88%,4.78%,0.73%,0.54%,1.41%,2.65%
WYATT,"52,211",75.71%,18.63%,0.42%,0.67%,2.07%,2.49%
DALTON,"52,184",86.84%,7.71%,0.57%,0.67%,1.87%,2.32%
HORN,"52,138",85.15%,8.65%,0.98%,1.18%,1.82%,2.22%
BARRON,"52,070",46.37%,8.83%,0.70%,0.39%,1.18%,42.52%
PHELPS,"52,044",85.10%,9.68%,0.52%,0.60%,1.82%,2.29%
YU,"52,035",1.46%,0.12%,96.10%,0.02%,1.61%,0.69%
DICKERSON,"51,889",62.97%,31.57%,0.43%,0.42%,2.52%,2.09%
HEATH,"51,877",80.30%,14.38%,0.51%,0.77%,1.80%,2.24%
FOLEY,"51,865",92.05%,3.31%,0.73%,0.30%,1.51%,2.10%
ATKINS,"51,671",67.62%,26.67%,0.50%,0.59%,2.40%,2.21%
MATHEWS,"51,592",74.63%,15.36%,4.24%,0.73%,2.21%,2.83%
BONILLA,"51,475",4.48%,0.70%,1.17%,0.17%,0.25%,93.23%
ACEVEDO,"51,351",5.11%,0.60%,0.42%,0.16%,0.17%,93.54%
BENITEZ,"51,288",3.76%,0.50%,1.59%,0.09%,0.19%,93.86%
ZAVALA,"51,153",3.29%,0.20%,0.18%,0.09%,0.12%,96.13%
HENSLEY,"51,081",92.83%,1.88%,0.47%,0.98%,1.79%,2.06%
GLENN,"51,043",61.41%,32.78%,0.48%,0.63%,2.39%,2.32%
CISNEROS,"50,920",4.58%,0.20%,0.20%,0.12%,0.17%,94.73%
HARRELL,"50,837",66.08%,28.84%,0.35%,0.51%,2.20%,2.01%
SHIELDS,"50,832",75.83%,18.50%,0.64%,0.95%,1.90%,2.18%
RUBIO,"50,788",5.35%,0.28%,1.80%,0.27%,0.25%,92.04%
HUFFMAN,"50,786",91.20%,4.31%,0.46%,0.47%,1.64%,1.91%
CHOI,"50,786",1.57%,0.31%,96.09%,0.01%,1.49%,0.54%
BOYER,"50,742",88.78%,5.45%,0.62%,0.61%,1.86%,2.68%
GARRISON,"50,686",83.09%,11.02%,0.50%,0.83%,2.09%,2.48%
ARROYO,"50,614",4.62%,0.63%,1.06%,0.13%,0.24%,93.31%
BOND,"50,610",75.91%,17.88%,0.58%,0.85%,2.34%,2.43%
KANE,"50,584",89.08%,4.57%,1.67%,0.47%,1.77%,2.43%
HANCOCK,"50,558",87.33%,7.65%,0.48%,0.61%,1.70%,2.23%
